,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,U001,U002,U005,U007,U013,cust_PT_mean_delay,NC_mean_delay,CN_mean_delay,BC_mean_Delay,Delay,Aging Bucket,predicted_payment _date
507,U001,200726979,BJ'S  foundation,,2020.0,1930723796.0,2020-03-30,2020-03-31,2020-04-14,USD,977.0,2020-03-30,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7887323943661971,0.7857142857142857,0.5515259611573523,0,0-15 Days Delay,2020-04-14
512,U001,0200803720,DEC systems,,2020.0,1930819175.0,2020-04-23,2020-04-23,2020-05-09,USD,29.52,2020-04-16,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.366666666666666,-4.33030303030303,0.5515259611573523,-11,0-15 Days Delay,2020-04-28
524,U001,0200761734,H E BUT llc,,2020.0,1930726885.0,2020-04-01,2020-04-01,2020-04-16,USD,53226.0,2020-04-01,NAA8,1,1,0,0,0,0,1.2996695966585625,0.05555555555555555,-3.263843648208469,0.5515259611573523,0,0-15 Days Delay,2020-04-16
530,CA02,0140104249,SOB systems,,2020.0,2960626562.0,2020-04-08,2020-04-08,2020-04-27,CAD,59577.32,2020-04-17,CA10,1,0,0,0,0,0,6.353344208809135,6.142857142857143,5.696969696969697,6.940966010733453,6,0-15 Days Delay,2020-05-03
532,U001,200772670,ASSOCIAT in,,2020.0,1930718487.0,2020-03-29,2020-03-29,2020-04-13,USD,49001.65,2020-03-29,NAU5,1,1,0,0,0,0,1.8945945945945946,2.9066666666666667,0.9811320754716981,0.5515259611573523,0,0-15 Days Delay,2020-04-13
538,U001,0200776463,KROGE ,,2020.0,1930584828.0,2020-02-29,2020-02-29,2020-03-15,USD,114510.41,2020-02-29,NAA8,1,1,0,0,0,0,1.2996695966585625,1.8461538461538463,1.5147058823529411,0.5515259611573523,1,0-15 Days Delay,2020-03-16
539,U001,0200020431,DEC corporation,,2020.0,1930602984.0,2020-03-05,2020-03-05,2020-03-11,USD,4094.38,2020-03-01,NAM2,1,1,0,0,0,0,-0.4725490196078431,-4.088888888888889,-4.59349593495935,0.5515259611573523,-14,0-15 Days Delay,2020-02-26
541,U001,0200721222,GO trust,,2020.0,1930854113.0,2020-05-03,2020-05-03,2020-05-18,USD,120854.95,2020-05-03,NAA8,1,1,0,0,0,0,1.2996695966585625,-4.444444444444445,0.25,0.5515259611573523,-2,0-15 Days Delay,2020-05-16
544,U001,0100004536,BAS trust,,2020.0,1930788293.0,2020-04-15,2020-04-15,2020-04-30,USD,61361.9,2020-04-15,NAA8,1,1,0,0,0,0,1.2996695966585625,-1.0,-4.5,0.5515259611573523,-1,0-15 Days Delay,2020-04-29
545,U001,0200759082,INGL llc,,2020.0,1930690375.0,2020-03-23,2020-03-24,2020-04-07,USD,72693.15,2020-03-23,NAA8,1,1,0,0,0,0,1.2996695966585625,1.5,0.6,0.5515259611573523,0,0-15 Days Delay,2020-04-07
552,U001,0200705742,DOT corp,,2020.0,1930780252.0,2020-04-13,2020-04-13,2020-05-17,USD,42561.83,2020-04-13,NAAW,1,1,0,0,0,0,-15.267080745341614,-6.655737704918033,-6.768987341772152,0.5515259611573523,-21,0-15 Days Delay,2020-04-26
556,U001,0200729942,SA systems,,2020.0,1930808251.0,2020-04-21,2020-04-21,2020-05-06,USD,5452.23,2020-04-21,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7142857142857143,-0.8780487804878049,0.5515259611573523,0,0-15 Days Delay,2020-05-06
560,U001,0200744019,TARG associates,,2020.0,1930857359.0,2020-05-06,2020-05-04,2020-05-21,USD,44136.96,2020-05-06,NAA8,1,1,0,0,0,0,1.2996695966585625,2.7971014492753623,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-05-22
571,U001,0200772595,SAFEW trust,,2020.0,1930751702.0,2020-04-07,2020-04-05,2020-04-22,USD,47912.73,2020-04-07,NAA8,1,1,0,0,0,0,1.2996695966585625,1.4,0.6,0.5515259611573523,0,0-15 Days Delay,2020-04-22
574,U001,0200759878,SA corporation,,2020.0,1930779356.0,2020-04-12,2020-04-12,2020-04-27,USD,16848.23,2020-04-12,NAH4,1,1,0,0,0,0,-1.8744432862693072,1.7338709677419355,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-04-27
575,U001,0200744019,TARG in,,2020.0,1930770890.0,2020-04-10,2020-04-09,2020-04-25,USD,66022.96,2020-04-10,NAA8,1,1,0,0,0,0,1.2996695966585625,3.0641025641025643,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-04-26
585,U001,0200148860,DOLLA trust,,2020.0,1930809733.0,2020-04-22,2020-04-21,2020-05-07,USD,98712.19,2020-04-22,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5217391304347826,-4.136531365313653,0.5515259611573523,0,0-15 Days Delay,2020-05-07
586,U001,0200769623,WAL-MAR foundation,,2020.0,1930667138.0,2020-03-18,2020-03-18,2020-04-02,USD,10906.09,2020-03-18,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-29
590,U001,0200726979,BJ'S  trust,,2020.0,1930597767.0,2020-03-04,2020-03-04,2020-03-19,USD,589.86,2020-03-04,NAA8,1,1,0,0,0,0,1.2996695966585625,0.87248322147651,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-19
597,U001,0200705742,DOT associates,,2020.0,1930761490.0,2020-04-09,2020-04-08,2020-04-29,USD,721.21,2020-04-09,NAD1,1,1,0,0,0,0,0.39819587628865977,-7.659090909090909,-6.768987341772152,0.5515259611573523,-22,0-15 Days Delay,2020-04-07
600,U001,0200790107,ROU llc,,2020.0,1930737040.0,2020-04-02,2020-04-03,2020-04-17,USD,123883.81,2020-04-02,NAC6,1,1,0,0,0,0,0.8525096525096525,1.1818181818181819,1.1379310344827587,0.5515259611573523,0,0-15 Days Delay,2020-04-17
603,U001,0200148860,DOLLA trust,,2020.0,1930636751.0,2020-03-14,2020-03-11,2020-03-29,USD,14776.32,2020-03-14,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5217391304347826,-4.136531365313653,0.5515259611573523,0,0-15 Days Delay,2020-03-29
607,U001,0200769623,WAL-MAR corporation,,2020.0,1930714862.0,2020-03-30,2020-03-28,2020-04-14,USD,3797.1,2020-03-30,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-13
617,U001,0200769623,WAL-MAR co,,2020.0,1930710388.0,2020-03-29,2020-03-28,2020-04-13,USD,9394.06,2020-03-29,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-12
619,U001,0200794332,COST corporation,,2020.0,1930619714.0,2020-03-09,2020-03-07,2020-03-24,USD,14652.64,2020-03-09,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.2625,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-03-25
620,U001,0200762301,C&S WH systems,,2020.0,1930788208.0,2020-04-16,2020-04-15,2020-05-01,USD,17928.5,2020-04-16,NAC6,1,1,0,0,0,0,0.8525096525096525,1.0341880341880343,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-05-01
622,U001,0200759878,SA in,,2020.0,1930654645.0,2020-03-18,2020-03-16,2020-05-02,USD,136328.1,2020-03-18,NAWP,1,1,0,0,0,0,-8.048780487804878,1.9553571428571428,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-05-02
628,U001,0200769623,WAL-MAR llc,,2020.0,1930856058.0,2020-05-06,2020-05-05,2020-05-21,USD,20412.79,2020-05-06,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-20
634,CA02,140104429,COSTCO ,,2020.0,2960623606.0,2020-03-23,2020-03-23,2020-04-02,CAD,54251.8,2020-03-23,CA10,1,0,0,0,0,0,6.353344208809135,6.0,2.25,6.940966010733453,6,0-15 Days Delay,2020-04-08
641,U001,200764795,SYSCO  associates,,2020.0,1930826826.0,2020-04-27,2020-04-25,2020-05-12,USD,1286.05,2020-04-27,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2553191489361701,2.25,0.5515259611573523,1,0-15 Days Delay,2020-05-13
650,U001,0200706844,WINC trust,,2020.0,1930795572.0,2020-04-21,2020-04-16,2020-05-06,USD,4424.85,2020-04-21,NAA8,1,1,0,0,0,0,1.2996695966585625,1.1785714285714286,0.24573378839590443,0.5515259611573523,0,0-15 Days Delay,2020-05-06
659,U001,0200769623,WAL-MAR in,,2020.0,1930665595.0,2020-03-19,2020-03-18,2020-04-03,USD,26412.36,2020-03-19,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-30
664,U001,0200769623,WAL-MAR ,,2020.0,1930808317.0,2020-04-20,2020-04-21,2020-05-05,USD,27454.18,2020-04-20,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-04
675,U001,0200078795,H T H us,,2020.0,1930763992.0,2020-04-08,2020-04-08,2020-04-23,USD,2067.56,2020-04-08,NAA8,1,1,0,0,0,0,1.2996695966585625,-1.0,1.3636363636363635,0.5515259611573523,3,0-15 Days Delay,2020-04-26
677,U001,0200748108,KROGER corporation,,2020.0,1930829772.0,2020-04-27,2020-04-27,2020-05-12,USD,5293.52,2020-04-27,NAA8,1,1,0,0,0,0,1.2996695966585625,1.0,0.9705882352941176,0.5515259611573523,0,0-15 Days Delay,2020-05-12
679,U001,0200769623,WAL-MAR us,,2020.0,1930721708.0,2020-03-31,2020-03-30,2020-04-15,USD,55685.13,2020-03-31,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-14
680,U001,200794332,COST in,,2020.0,1930877725.0,2020-05-08,2020-05-07,2020-05-23,USD,19073.41,2020-05-08,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.40229885057471265,-1.3,0.5515259611573523,0,0-15 Days Delay,2020-05-23
683,U001,0100012638,99 CE associates,,2020.0,1930790852.0,2020-04-16,2020-04-15,2020-05-01,USD,58391.22,2020-04-16,NAA8,1,1,0,0,0,0,1.2996695966585625,5.5,4.416666666666667,0.5515259611573523,4,0-15 Days Delay,2020-05-05
698,U001,0200881076,ALBERT in,,2020.0,1930653092.0,2020-03-16,2020-03-16,2020-03-31,USD,96755.65,2020-03-16,NAA8,1,1,0,0,0,0,1.2996695966585625,0.56,0.5979381443298969,0.5515259611573523,0,0-15 Days Delay,2020-03-31
706,U001,0200875006,KROGER co,,2020.0,1930810955.0,2020-04-24,2020-04-24,2020-05-09,USD,107634.39,2020-04-24,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5409836065573771,1.6666666666666667,0.5515259611573523,0,0-15 Days Delay,2020-05-09
708,CA02,140106408,WAL-M llc,,2020.0,2960627191.0,2020-04-16,2020-04-16,2020-04-26,CAD,44532.7,2020-04-16,CA10,1,0,0,0,0,0,6.353344208809135,8.80952380952381,9.666666666666666,6.940966010733453,6,0-15 Days Delay,2020-05-02
711,U001,0200726979,BJ'S  corporation,,2020.0,1930637826.0,2020-03-12,2020-03-11,2020-05-16,USD,33470.89,2020-03-12,NAGD,1,1,0,0,0,0,-14.297979797979798,1.1726618705035972,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-05-16
715,U001,0200769623,WAL-MAR llc,,2020.0,1930884326.0,2020-05-10,2020-05-09,2020-05-25,USD,209.11,2020-05-10,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-24
716,U001,0200707822,PUBLI llc,,2020.0,1930622661.0,2020-03-08,2020-03-08,2020-03-23,USD,101312.86,2020-03-08,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7894736842105263,0.9634146341463414,0.5515259611573523,0,0-15 Days Delay,2020-03-23
725,U001,0200769623,WAL-MAR llc,,2020.0,1930700514.0,2020-03-25,2020-03-25,2020-04-09,USD,36019.7,2020-03-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-08
730,U001,200769623,WAL-MAR corporation,,2020.0,1930883911.0,2020-05-11,2020-05-10,2020-05-26,USD,12353.1,2020-05-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.6215334420880914,0.5515259611573523,0,0-15 Days Delay,2020-05-26
742,U001,0200148860,DOLLA llc,,2020.0,1930859744.0,2020-05-06,2020-05-05,2020-05-21,USD,56593.01,2020-05-06,NAA8,1,1,0,0,0,0,1.2996695966585625,-4.130434782608695,-4.136531365313653,0.5515259611573523,-13,0-15 Days Delay,2020-05-08
744,CA02,0140106408,WAL-M corporation,,2020.0,2960620094.0,2020-03-17,2020-03-17,2020-03-28,CAD,42716.76,2020-03-18,CA10,1,0,0,0,0,0,6.353344208809135,9.81578947368421,9.632754342431761,6.940966010733453,6,0-15 Days Delay,2020-04-03
752,U001,0200794332,COST associates,,2020.0,1930822182.0,2020-04-28,2020-04-24,2020-05-13,USD,24341.31,2020-04-28,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.525,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-05-14
754,CA02,0140104552,THE NO llc,,2020.0,2960618453.0,2020-03-05,2020-03-05,2020-03-22,CAD,49389.75,2020-03-12,CA10,1,0,0,0,0,0,6.353344208809135,18.0,1.4666666666666666,6.940966010733453,8,0-15 Days Delay,2020-03-30
758,U001,0200794332,COST corp,,2020.0,1930586727.0,2020-03-03,2020-03-02,2020-05-07,USD,5162.78,2020-03-03,NAGD,1,1,0,0,0,0,-14.297979797979798,-1.5057471264367817,-0.3619271445358402,0.5515259611573523,0,0-15 Days Delay,2020-05-07
759,U001,0200762301,C&S WH in,,2020.0,1930862164.0,2020-05-06,2020-05-06,2020-05-21,USD,78947.34,2020-05-06,NAC6,1,1,0,0,0,0,0.8525096525096525,0.5454545454545454,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-05-21
769,U001,0200726979,BJ'S  associates,,2020.0,1930622714.0,2020-03-09,2020-03-08,2020-03-24,USD,271.7,2020-03-09,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7424242424242424,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-24
770,U001,0100031704,DELHAIZE associates,,2020.0,1930624545.0,2020-03-10,2020-03-09,2020-03-25,USD,13975.99,2020-03-10,NAA8,1,1,0,0,0,0,1.2996695966585625,0.675,0.742671009771987,0.5515259611573523,1,0-15 Days Delay,2020-03-26
773,U001,0200772670,ASSOCIAT corporation,,2020.0,1930693200.0,2020-03-24,2020-03-24,2020-04-08,USD,86755.14,2020-03-24,NAU5,1,1,0,0,0,0,1.8945945945945946,2.4153846153846152,1.9311294765840221,0.5515259611573523,1,0-15 Days Delay,2020-04-09
775,U001,0200769623,WAL-MAR co,,2020.0,1930799860.0,2020-04-19,2020-04-18,2020-05-04,USD,1845.06,2020-04-19,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-03
776,U001,0200726979,BJ'S  foundation,,2020.0,1930704630.0,2020-03-29,2020-03-30,2020-04-13,USD,43997.16,2020-03-29,NAA8,1,1,0,0,0,0,1.2996695966585625,0.7887323943661971,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-04-13
777,U001,0200799367,MCL corporation,,2020.0,1930605047.0,2020-03-05,2020-03-05,2020-03-20,USD,90575.78,2020-03-05,NAA8,1,1,0,0,0,0,1.2996695966585625,2.4651162790697674,2.6720779220779223,0.5515259611573523,1,0-15 Days Delay,2020-03-21
778,U001,0200455322,PEA in,,2020.0,1930784579.0,2020-04-15,2020-04-14,2020-05-15,USD,44747.08,2020-04-15,NAD5,1,1,0,0,0,0,8.583617747440274,4.846153846153846,12.093333333333334,0.5515259611573523,2,0-15 Days Delay,2020-05-17
789,U001,0200744019,TARG systems,,2020.0,1930709006.0,2020-03-27,2020-03-26,2020-04-11,USD,22620.83,2020-03-27,NAA8,1,1,0,0,0,0,1.2996695966585625,1.5416666666666667,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-04-12
794,U001,0200769623,WAL-MAR corporation,,2020.0,1930714084.0,2020-03-29,2020-03-28,2020-04-13,USD,73393.58,2020-03-29,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-12
795,U001,0200769623,WAL-MAR associates,,2020.0,1930803554.0,2020-04-21,2020-04-20,2020-05-06,USD,168.97,2020-04-21,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-05
796,CA02,0140104429,COSTCO foundation,,2020.0,2960618322.0,2020-03-04,2020-03-04,2020-03-14,CAD,36918.24,2020-03-04,CA10,1,0,0,0,0,0,6.353344208809135,4.045454545454546,4.589743589743589,6.940966010733453,8,0-15 Days Delay,2020-03-22
802,U001,0200434439,BAUGH SU co,,2020.0,1930645620.0,2020-03-12,2020-03-12,2020-04-01,USD,90575.85,2020-03-12,NAD1,1,1,0,0,0,0,0.39819587628865977,-0.7142857142857143,2.8043478260869565,0.5515259611573523,1,0-15 Days Delay,2020-04-02
814,U001,0200769623,WAL-MAR us,,2020.0,1930598739.0,2020-03-04,2020-03-04,2020-03-19,USD,28745.17,2020-03-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-18
817,U001,0200772670,ASSOCIAT ,,2020.0,1930657232.0,2020-03-16,2020-03-16,2020-05-20,USD,292.79,2020-03-16,NAGD,1,1,0,0,0,0,-14.297979797979798,0.6714285714285714,1.9311294765840221,0.5515259611573523,0,0-15 Days Delay,2020-05-20
820,U001,200780383,MEIJ co,,2020.0,1930671357.0,2020-03-20,2020-03-19,2020-04-04,USD,124441.66,2020-03-20,NAA8,1,1,0,0,0,0,1.2996695966585625,1.4864864864864864,0.9090909090909091,0.5515259611573523,0,0-15 Days Delay,2020-04-04
835,U001,0200726979,BJ'S  trust,,2020.0,1930635235.0,2020-03-11,2020-03-10,2020-03-26,USD,166.35,2020-03-11,NAA8,1,1,0,0,0,0,1.2996695966585625,0.87248322147651,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-26
839,U001,0200762301,C&S WH systems,,2020.0,1930571169.0,2020-02-27,2020-02-26,2020-03-13,USD,9666.36,2020-02-27,NAC6,1,1,0,0,0,0,0.8525096525096525,1.0341880341880343,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-03-13
846,U001,0200769623,WAL-MAR corp,,2020.0,1930647771.0,2020-03-14,2020-03-13,2020-03-29,USD,487.72,2020-03-14,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-25
850,U001,0200769623,WAL-MAR in,,2020.0,1930800354.0,2020-04-20,2020-04-18,2020-05-05,USD,455.65,2020-04-20,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-05-01
854,U001,0200706844,WINC trust,,2020.0,1930731502.0,2020-04-01,2020-04-01,2020-04-16,USD,39750.08,2020-04-01,NAA8,1,1,0,0,0,0,1.2996695966585625,1.1785714285714286,0.24573378839590443,0.5515259611573523,0,0-15 Days Delay,2020-04-16
855,CA02,0140104409,LOB us,,2020.0,2960619434.0,2020-03-09,2020-03-09,2020-03-19,CAD,213762.64,2020-03-09,CA10,1,0,0,0,0,0,6.353344208809135,2.5555555555555554,1.6400966183574879,6.940966010733453,5,0-15 Days Delay,2020-03-24
858,U001,0200148860,DOLLA trust,,2020.0,1930624246.0,2020-03-10,2020-03-09,2020-03-25,USD,47652.41,2020-03-10,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5217391304347826,-4.136531365313653,0.5515259611573523,0,0-15 Days Delay,2020-03-25
860,U001,0200416837,DEC us,,2020.0,1930857593.0,2020-05-05,2020-05-05,2020-05-11,USD,1778.52,2020-05-01,NAM2,1,1,0,0,0,0,-0.4725490196078431,-4.1098901098901095,-4.484057971014493,0.5515259611573523,-11,0-15 Days Delay,2020-04-30
876,CA02,0140104249,SOB systems,,2020.0,2960629149.0,2020-04-21,2020-04-21,2020-05-09,CAD,113277.06,2020-04-29,CA10,1,0,0,0,0,0,6.353344208809135,6.142857142857143,5.696969696969697,6.940966010733453,6,0-15 Days Delay,2020-05-15
878,U001,0200769623,WAL-MAR in,,2020.0,1930699768.0,2020-03-25,2020-03-25,2020-04-09,USD,34823.63,2020-03-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-05
879,CA02,0140104429,COSTCO corporation,,2020.0,2960632748.0,2020-05-07,2020-05-07,2020-05-18,CAD,4349.45,2020-05-08,CA10,1,0,0,0,0,0,6.353344208809135,5.947368421052632,4.589743589743589,6.940966010733453,9,0-15 Days Delay,2020-05-27
880,U001,0200769623,WAL-MAR in,,2020.0,1930646281.0,2020-03-13,2020-03-13,2020-03-28,USD,1681.72,2020-03-13,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-24
883,U001,0200779906,BOZZU co,,2020.0,1930704231.0,2020-03-27,2020-03-26,2020-04-11,USD,13909.76,2020-03-27,NAA8,1,1,0,0,0,0,1.2996695966585625,2.0,1.1578947368421053,0.5515259611573523,0,0-15 Days Delay,2020-04-11
885,U001,200275115,SHAWS  us,,2020.0,1930628283.0,2020-03-12,2020-03-10,2020-05-16,USD,25050.8,2020-03-12,NAGD,1,1,0,0,0,0,-14.297979797979798,1.2,1.0,0.5515259611573523,0,0-15 Days Delay,2020-05-16
889,U001,0200443644,BEN E KE llc,,2020.0,1930837972.0,2020-05-04,2020-05-04,2020-05-24,USD,18432.0,2020-05-04,NAD1,1,1,0,0,0,0,0.39819587628865977,-2.0,-2.0,0.5515259611573523,0,0-15 Days Delay,2020-05-24
894,U001,0200777735,NASH  associates,,2020.0,1930637429.0,2020-03-10,2020-03-11,2020-03-25,USD,55998.62,2020-03-10,NAA8,1,1,0,0,0,0,1.2996695966585625,-7.5,-2.7007874015748032,0.5515259611573523,-9,0-15 Days Delay,2020-03-16
896,U001,0200936373,SUPE ,,2020.0,1930570144.0,2020-02-27,2020-02-26,2020-03-13,USD,699.12,2020-02-27,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2708333333333333,1.4074074074074074,0.5515259611573523,1,0-15 Days Delay,2020-03-14
897,U001,0200794332,COST systems,,2020.0,1930766898.0,2020-04-10,2020-04-09,2020-04-25,USD,932.07,2020-04-10,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.735632183908046,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-04-26
899,U001,0100001196,DOLLAR ,,2020.0,1930835829.0,2020-04-29,2020-04-29,2020-05-14,USD,8622.7,2020-04-29,NAA8,1,1,0,0,0,0,1.2996695966585625,5.111111111111111,3.0142857142857142,0.5515259611573523,1,0-15 Days Delay,2020-05-15
909,U001,0200762301,C&S WH corp,,2020.0,1930780153.0,2020-04-12,2020-04-12,2020-04-27,USD,61904.05,2020-04-12,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.7254901960784313,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-04-27
913,U001,0200769623,WAL-MAR ,,2020.0,1930635141.0,2020-03-11,2020-03-10,2020-03-26,USD,44421.41,2020-03-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-25
916,U001,200759878,SA co,,2020.0,1930655155.0,2020-03-17,2020-03-16,2020-04-01,USD,13829.29,2020-03-17,NAH4,1,1,0,0,0,0,-1.8744432862693072,-0.36885245901639346,0.49295774647887325,0.5515259611573523,0,0-15 Days Delay,2020-04-01
921,U001,0200714710,SYSCO  foundation,,2020.0,1930794106.0,2020-04-16,2020-04-16,2020-05-01,USD,33071.41,2020-04-16,NAA8,1,1,0,0,0,0,1.2996695966585625,5.424242424242424,1.3520408163265305,0.5515259611573523,1,0-15 Days Delay,2020-05-02
943,U001,0200609331,KROG us,,2020.0,1930849951.0,2020-05-02,2020-05-02,2020-05-17,USD,6377.95,2020-05-02,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5,0.7058823529411765,0.5515259611573523,0,0-15 Days Delay,2020-05-17
944,U001,0200769623,WAL-MAR foundation,,2020.0,1930673118.0,2020-03-20,2020-03-19,2020-04-04,USD,9307.25,2020-03-20,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-31
945,U001,0200936373,SUPE trust,,2020.0,1930704066.0,2020-03-26,2020-03-26,2020-04-10,USD,10912.65,2020-03-26,NAA8,1,1,0,0,0,0,1.2996695966585625,1.320754716981132,1.4074074074074074,0.5515259611573523,1,0-15 Days Delay,2020-04-11
948,U001,0200772670,ASSOCIAT corporation,,2020.0,1930638294.0,2020-03-11,2020-03-11,2020-03-26,USD,12717.77,2020-03-11,NAU5,1,1,0,0,0,0,1.8945945945945946,2.4153846153846152,1.9311294765840221,0.5515259611573523,1,0-15 Days Delay,2020-03-27
972,U001,0200769623,WAL-MAR systems,,2020.0,1930768056.0,2020-04-11,2020-04-09,2020-04-26,USD,6780.21,2020-04-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-25
973,U001,0200759878,SA corporation,,2020.0,1930817071.0,2020-04-24,2020-04-23,2020-05-09,USD,14329.35,2020-04-24,NAH4,1,1,0,0,0,0,-1.8744432862693072,1.7338709677419355,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-05-09
